subject,condition,load,epoch,lag_ms,digit_pos,r
sub-033,memory,9,trial_117.csv,-50,1,-0.08419992620128541
sub-033,memory,9,trial_117.csv,-50,2,0.37748942613572595
sub-033,memory,9,trial_117.csv,-50,3,-0.0170539175939073
sub-033,memory,9,trial_117.csv,-50,4,0.418822305024239
sub-033,memory,9,trial_117.csv,-50,5,0.2826469292936595
sub-033,memory,9,trial_117.csv,-50,6,0.12110850555829589
sub-033,memory,9,trial_117.csv,-50,7,-0.4296729644807271
sub-033,memory,9,trial_117.csv,-50,8,0.5307588981976837
sub-033,memory,9,trial_117.csv,-50,9,0.05748971170726569
sub-033,memory,9,trial_119.csv,-50,1,-0.47354461557541083
sub-033,memory,9,trial_119.csv,-50,2,-0.26253500406416336
sub-033,memory,9,trial_119.csv,-50,3,-0.21002923644115146
sub-033,memory,9,trial_119.csv,-50,4,0.06996537880417368
sub-033,memory,9,trial_119.csv,-50,5,-0.14078781022726786
sub-033,memory,9,trial_119.csv,-50,6,-0.07826568306619068
sub-033,memory,9,trial_119.csv,-50,7,0.5216688970380172
sub-033,memory,9,trial_119.csv,-50,8,0.22957710067154619
sub-033,memory,9,trial_119.csv,-50,9,-0.14657075192813226
sub-033,memory,9,trial_129.csv,-50,1,-0.1846397442840625
sub-033,memory,9,trial_129.csv,-50,2,-0.5600704845268818
sub-033,memory,9,trial_129.csv,-50,3,0.5318905750991882
sub-033,memory,9,trial_129.csv,-50,4,-0.07454123574873292
sub-033,memory,9,trial_129.csv,-50,5,0.208097713488002
sub-033,memory,9,trial_129.csv,-50,6,0.3635854559853603
sub-033,memory,9,trial_129.csv,-50,7,0.19459784155189083
sub-033,memory,9,trial_129.csv,-50,8,0.11662185106858763
sub-033,memory,9,trial_129.csv,-50,9,-0.1673222294235587
sub-033,memory,9,trial_131.csv,-50,1,-0.39961740894767084
